YearMonth,Portfolio Returns,Portfolio
1990-07,-0.045988693877551015,Size
1990-08,-0.13892801020408163,Size
1990-09,-0.10172048979591837,Size
1990-10,-0.07295634693877551,Size
1990-11,0.08270184693877553,Size
1990-12,0.041929214285714285,Size
1991-01,0.046632059999999996,Size
1991-02,0.12835431,Size
1991-03,0.04851582000000001,Size
1991-04,0.01849564285714286,Size
1991-05,0.04896294897959184,Size
1991-06,-0.0462190202020202,Size
1991-07,0.03363916,Size
1991-08,0.049294960000000006,Size
1991-09,0.003747209999999999,Size
1991-10,0.03182875,Size
1991-11,-0.04378918,Size
1991-12,0.09402618,Size
1992-01,0.05601246,Size
1992-02,0.04204939393939394,Size
1992-03,-0.02573309375,Size
1992-04,-0.01008450627856,Size
1992-05,0.012067575757575758,Size
1992-06,-0.03259666666666666,Size
1992-07,0.02614662,Size
1992-08,-0.029196720000000002,Size
1992-09,0.01357013198336,Size
1992-10,0.018717474226804125,Size
1992-11,0.06438314583333334,Size
1992-12,0.04226875,Size
1993-01,0.018673636363636364,Size
1993-02,-0.02191441414141414,Size
1993-03,0.0307710618556701,Size
1993-04,-0.03225926,Size
1993-05,0.04798875510204082,Size
1993-06,0.012185938144329897,Size
1993-07,0.013220309999999999,Size
1993-08,0.04031624242424243,Size
1993-09,0.034452001777777776,Size
1993-10,-0.005375559999999999,Size
1993-11,-0.03514143,Size
1993-12,0.06656551000000001,Size
1994-01,0.018701,Size
1994-02,0.0033392300000000003,Size
1994-03,-0.04678181818181818,Size
1994-04,-0.00985836,Size
1994-05,-0.01032631,Size
1994-06,-0.019497820000000003,Size
1994-07,0.02654722,Size
1994-08,0.05669028,Size
1994-09,0.00331801,Size
1994-10,-0.0119742,Size
1994-11,-0.04242038383838384,Size
1994-12,0.016092234693877553,Size
1995-01,-0.01268948484848485,Size
1995-02,0.045674181818181815,Size
1995-03,-0.0018687979797979797,Size
1995-04,0.0068791999999999985,Size
1995-05,0.01857993939393939,Size
1995-06,0.049479902617838384,Size
1995-07,0.059558489795918365,Size
1995-08,0.029741346938775514,Size
1995-09,0.023713,Size
1995-10,-0.038295333333333334,Size
1995-11,0.043539898989899,Size
1995-12,0.021312454545454544,Size
1996-01,-0.016685050505050505,Size
