YearMonth,Conservative,Speculative,Market
1964-09-01,12640.354434960294,1788.4823637586198,1660.650504776568
1964-10-01,12962.717349201665,1808.3422800097992,1675.165884299534
1964-11-01,13024.508289516185,1808.0981718854205,1679.9505890184787
1964-12-01,13006.466152437637,1781.9457133603976,1685.7284739888855
1965-01-01,13656.935132480427,1910.2676870157065,1750.1998551680945
1965-02-01,14135.246341844533,1963.5589213499823,1763.3079349961065
1965-03-01,14145.266676623802,1966.6792521030782,1745.9935490362625
1965-04-01,14617.451538133957,2045.3198720172977,1805.7440333181096
1965-05-01,14633.884387658529,2007.8085010325135,1797.4247418345892
1965-06-01,13775.076325999924,1833.9141744104186,1704.8628062084276
1965-07-01,14208.166516449282,1877.3026581670858,1734.4066715982442
1965-08-01,14679.305323235925,1986.8798381269166,1787.4805179319146
1965-09-01,15173.465009363003,2064.6245189193796,1844.135613113957
1965-10-01,15726.149823453998,2173.61666666049,1897.8714760897685
1965-11-01,15958.49892159558,2234.60713310165,1904.0632900313199
